"","date","revenue"
"20028",2017-01-19,4000
"20029",2017-01-19,3500
"20030",2017-01-19,8750
"20031",2017-01-19,50500
"20032",2017-01-19,50000
"20033",2017-01-19,45250
"20034",2017-01-19,45000
"20035",2017-01-19,40250
"20036",2017-01-19,40000
"20037",2017-01-19,20000
"20038",2017-01-19,10000
"20039",2017-01-19,50750
"20040",2017-01-19,9000
"20041",2017-01-19,8750
"20042",2017-01-19,8500
"20043",2017-01-19,5000
"20044",2017-01-19,9250
"20045",2017-01-19,5750
"20046",2017-01-19,5500
"20047",2017-01-19,5250
"20048",2017-01-19,5000
"20049",2017-01-19,14000
"20050",2017-01-19,5500
"20051",2017-01-19,5250
"20052",2017-01-19,5000
"20053",2017-01-19,1000
"20054",2017-01-19,750
"20055",2017-01-19,250
"20056",2017-01-19,11000
"20057",2017-01-19,11250
"20058",2017-01-19,11000
"20059",2017-01-19,10750
"20060",2017-01-19,10500
"20061",2017-01-19,10250
"20062",2017-01-19,10000
"20063",2017-01-19,9250
"20064",2017-01-19,9000
"20065",2017-01-19,5750
"20066",2017-01-19,5500
"20067",2017-01-19,5250
"20068",2017-01-19,5000
"20069",2017-01-19,11500
"20070",2017-01-19,10250
"20071",2017-01-19,3500
"20072",2017-01-19,3000
"20073",2017-01-19,10750
"20074",2017-01-19,16750
"20075",2017-01-19,16500
"20076",2017-01-19,16250
"20077",2017-01-19,16000
"20078",2017-01-19,15750
"20079",2017-01-19,15500
"20080",2017-01-19,15250
"20081",2017-01-19,15000
"20082",2017-01-19,14750
"20083",2017-01-19,14000
"20084",2017-01-19,13750
"20085",2017-01-19,13500
"20086",2017-01-19,12750
"20087",2017-01-19,12500
"20088",2017-01-19,12250
"20089",2017-01-19,11500
"20090",2017-01-19,10750
"20091",2017-01-19,10500
"20092",2017-01-19,10250
"20093",2017-01-19,10000
"20094",2017-01-19,6250
"20095",2017-01-19,6000
"20096",2017-01-19,5250
"20097",2017-01-19,5000
"20098",2017-01-19,17000
"20099",2017-01-23,17000
"20100",2017-01-23,16750
"20101",2017-01-23,16500
"20102",2017-01-23,16250
"20103",2017-01-23,16000
"20104",2017-01-23,15750
"20105",2017-01-23,15500
"20106",2017-01-23,15250
"20107",2017-01-23,15000
"20108",2017-01-23,14250
"20109",2017-01-23,14000
"20110",2017-01-23,13500
"20111",2017-01-23,13250
"20112",2017-01-23,13000
"20113",2017-01-23,7250
"20114",2017-01-23,7000
"20115",2017-01-23,6750
"20116",2017-01-23,6500
"20117",2017-01-23,6250
"20118",2017-01-23,6000
"20119",2017-01-23,5750
"20120",2017-01-23,5500
"20121",2017-01-23,5250
"20122",2017-01-23,5000
"20123",2017-01-23,17250
"20124",2017-01-19,12750
"20125",2017-01-19,12500
"20126",2017-01-19,12250
"20127",2017-01-19,12000
"20128",2017-01-19,11750
"20129",2017-01-19,11500
"20130",2017-01-19,11250
"20131",2017-01-19,11000
"20132",2017-01-19,10750
"20133",2017-01-19,10500
"20134",2017-01-19,10250
"20135",2017-01-19,10000
"20136",2017-01-19,9750
"20137",2017-01-19,9500
"20138",2017-01-19,8000
"20139",2017-01-19,7250
"20140",2017-01-19,7000
"20141",2017-01-19,6250
"20142",2017-01-19,6000
"20143",2017-01-19,5250
"20144",2017-01-19,5000
"20145",2017-01-19,3000
"20146",2017-01-19,13000
"20147",2017-01-19,13750
"20148",2017-01-19,13500
"20149",2017-01-19,13250
"20150",2017-01-19,13000
"20151",2017-01-19,12750
"20152",2017-01-19,12500
"20153",2017-01-19,12250
"20154",2017-01-19,12000
"20155",2017-01-19,11750
"20156",2017-01-19,11500
"20157",2017-01-19,11250
"20158",2017-01-19,11000
"20159",2017-01-19,10500
"20160",2017-01-19,10250
"20161",2017-01-19,10000
"20162",2017-01-19,9750
"20163",2017-01-19,9500
"20164",2017-01-19,8750
"20165",2017-01-19,8000
"20166",2017-01-19,5500
"20167",2017-01-19,5250
"20168",2017-01-19,5000
"20169",2017-01-19,14000
"20170",2017-01-19,22500
"20171",2017-01-19,22250
"20172",2017-01-19,22000
"20173",2017-01-19,21750
"20174",2017-01-19,21500
"20175",2017-01-19,21250
"20176",2017-01-19,21000
"20177",2017-01-19,20750
"20178",2017-01-19,20500
"20179",2017-01-19,20250
"20180",2017-01-19,20000
"20181",2017-01-19,19750
"20182",2017-01-19,19500
"20183",2017-01-19,19250
"20184",2017-01-19,19000
"20185",2017-01-19,18750
"20186",2017-01-19,18500
"20187",2017-01-19,18250
"20188",2017-01-19,18000
"20189",2017-01-19,17750
"20190",2017-01-19,17500
"20191",2017-01-19,17250
"20192",2017-01-19,16500
"20193",2017-01-19,16250
"20194",2017-01-19,15500
"20195",2017-01-19,15250
"20196",2017-01-19,15000
"20197",2017-01-19,8250
"20198",2017-01-19,8000
"20199",2017-01-19,5000
"20200",2017-01-19,22750
"20201",2017-01-19,12000
"20202",2017-01-19,10250
"20203",2017-01-19,10000
"20204",2017-01-19,9750
"20205",2017-01-19,9500
"20206",2017-01-19,9250
"20207",2017-01-19,9000
"20208",2017-01-19,8750
"20209",2017-01-19,8500
"20210",2017-01-19,8250
"20211",2017-01-19,8000
"20212",2017-01-19,4750
"20213",2017-01-19,4000
"20214",2017-01-19,2000
"20215",2017-01-19,12250
"20216",2017-01-19,11500
"20217",2017-01-19,14000
"20218",2017-01-19,7000
"20219",2017-01-19,6250
"20220",2017-01-19,6000
"20221",2017-01-19,5750
"20222",2017-01-19,5500
"20223",2017-01-19,14250
"20224",2017-01-19,10500
"20225",2017-01-19,10250
"20226",2017-01-19,10000
"20227",2017-01-19,9500
"20228",2017-01-19,9250
"20229",2017-01-19,9000
"20230",2017-01-19,8250
"20231",2017-01-19,8000
"20232",2017-01-19,7750
"20233",2017-01-19,7500
"20234",2017-01-19,10750
"20235",2017-01-19,35000
"20236",2017-01-19,33000
"20237",2017-01-19,32250
"20238",2017-01-19,32000
"20239",2017-01-19,31000
"20240",2017-01-19,30750
"20241",2017-01-19,30500
"20242",2017-01-19,30250
"20243",2017-01-19,30000
"20244",2017-01-19,25750
"20245",2017-01-19,25250
"20246",2017-01-19,25000
"20247",2017-01-19,11250
"20248",2017-01-19,11000
"20249",2017-01-19,10250
"20250",2017-01-19,9500
"20251",2017-01-19,9250
"20252",2017-01-19,9000
"20253",2017-01-19,35500
"20254",2017-01-19,30000
"20255",2017-01-19,33000
"20256",2017-01-19,32750
"20257",2017-01-19,32500
"20258",2017-01-19,32250
"20259",2017-01-19,32000
"20260",2017-01-19,31500
"20261",2017-01-19,31250
"20262",2017-01-19,31000
"20263",2017-01-19,30750
"20264",2017-01-19,30500
"20265",2017-01-19,30250
"20266",2017-01-19,30000
"20267",2017-01-19,29750
"20268",2017-01-19,29500
"20269",2017-01-19,28250
"20270",2017-01-19,28000
"20271",2017-01-19,27750
"20272",2017-01-19,27500
"20273",2017-01-19,27250
"20274",2017-01-19,24000
"20275",2017-01-19,23750
"20276",2017-01-19,23500
"20277",2017-01-19,23250
"20278",2017-01-19,23000
"20279",2017-01-19,21250
"20280",2017-01-19,21000
"20281",2017-01-19,20500
"20282",2017-01-19,19750
"20283",2017-01-19,19500
"20284",2017-01-19,19000
"20285",2017-01-19,18500
"20286",2017-01-19,16250
"20287",2017-01-19,15750
"20288",2017-01-19,15500
"20289",2017-01-19,15000
"20290",2017-01-19,14750
"20291",2017-01-19,14500
"20292",2017-01-19,14250
"20293",2017-01-19,14000
"20294",2017-01-19,13750
"20295",2017-01-19,10000
"20296",2017-01-19,33500
"20297",2017-01-19,5500
"20298",2017-01-19,5000
"20299",2017-01-19,4750
"20300",2017-01-19,2250
"20301",2017-01-19,2000
"20302",2017-01-19,5750
"20303",2017-01-19,6250
"20304",2017-01-19,6000
"20305",2017-01-19,5750
"20306",2017-01-19,5500
"20307",2017-01-19,5250
"20308",2017-01-19,5000
"20309",2017-01-19,4750
"20310",2017-01-19,4500
"20311",2017-01-19,3750
"20312",2017-01-19,3500
"20313",2017-01-19,6500
"20314",2017-01-19,8000
"20315",2017-01-19,7750
"20316",2017-01-19,7500
"20317",2017-01-19,7000
"20318",2017-01-19,6750
"20319",2017-01-19,6500
"20320",2017-01-19,6250
"20321",2017-01-19,6000
"20322",2017-01-19,5750
"20323",2017-01-19,5500
"20324",2017-01-19,5250
"20325",2017-01-19,5000
"20326",2017-01-19,4750
"20327",2017-01-19,4500
"20328",2017-01-19,3750
"20329",2017-01-19,3500
"20330",2017-01-19,8250
"20331",2017-01-19,49750
"20332",2017-01-19,49500
"20333",2017-01-19,49250
"20334",2017-01-19,49000
"20335",2017-01-19,48750
"20336",2017-01-19,48500
"20337",2017-01-19,48250
"20338",2017-01-19,48000
"20339",2017-01-19,47750
"20340",2017-01-19,47500
"20341",2017-01-19,47250
"20342",2017-01-19,47000
"20343",2017-01-19,46750
"20344",2017-01-19,46500
"20345",2017-01-19,46250
"20346",2017-01-19,46000
"20347",2017-01-19,45750
"20348",2017-01-19,45000
"20349",2017-01-19,43500
"20350",2017-01-19,43250
"20351",2017-01-19,43000
"20352",2017-01-19,30250
"20353",2017-01-19,30000
"20354",2017-01-19,11250
"20355",2017-01-19,11000
"20356",2017-01-19,10750
"20357",2017-01-19,10500
"20358",2017-01-19,10250
"20359",2017-01-19,10000
"20360",2017-01-19,50000
"20361",2017-01-19,5250
"20362",2017-01-19,5000
"20363",2017-01-19,4250
"20364",2017-01-19,4000
"20365",2017-01-19,3250
"20366",2017-01-19,3000
"20367",2017-01-19,2250
"20368",2017-01-19,2000
"20369",2017-01-19,5500
"20370",2017-01-19,18250
"20371",2017-01-19,17500
"20372",2017-01-19,17250
"20373",2017-01-19,16000
"20374",2017-01-19,5750
"20375",2017-01-19,5500
"20376",2017-01-19,5250
"20377",2017-01-19,5000
"20378",2017-01-19,18500
"20379",2017-01-19,7500
"20380",2017-01-19,7250
"20381",2017-01-19,7000
"20382",2017-01-19,6750
"20383",2017-01-19,6500
"20384",2017-01-19,6250
"20385",2017-01-19,6000
"20386",2017-01-19,5750
"20387",2017-01-19,5500
"20388",2017-01-19,5250
"20389",2017-01-19,3750
"20390",2017-01-19,3500
"20391",2017-01-19,3250
"20392",2017-01-19,3000
"20393",2017-01-19,7750
"20394",2017-01-19,32000
"20395",2017-01-19,31750
"20396",2017-01-19,31500
"20397",2017-01-19,31250
"20398",2017-01-19,31000
"20399",2017-01-19,30750
"20400",2017-01-19,30500
"20401",2017-01-19,30250
"20402",2017-01-19,30000
"20403",2017-01-19,29750
"20404",2017-01-19,29000
"20405",2017-01-19,27500
"20406",2017-01-19,27250
"20407",2017-01-19,27000
"20408",2017-01-19,32250
"20409",2017-01-10,31000
"20410",2017-01-10,30500
"20411",2017-01-10,30250
"20412",2017-01-10,30000
"20413",2017-01-10,29250
"20414",2017-01-10,29000
"20415",2017-01-10,28250
"20416",2017-01-10,28000
"20417",2017-01-10,26750
"20418",2017-01-10,26500
"20419",2017-01-10,31250
"20420",2017-01-19,30250
"20421",2017-01-19,30000
"20422",2017-01-19,29750
"20423",2017-01-19,29500
"20424",2017-01-19,29250
"20425",2017-01-19,29000
"20426",2017-01-19,28750
"20427",2017-01-19,28500
"20428",2017-01-19,28250
"20429",2017-01-19,28000
"20430",2017-01-19,27750
"20431",2017-01-19,27500
"20432",2017-01-19,27250
"20433",2017-01-19,27000
"20434",2017-01-19,26750
"20435",2017-01-19,26250
"20436",2017-01-19,26000
"20437",2017-01-19,25250
"20438",2017-01-19,25000
"20439",2017-01-19,24250
"20440",2017-01-19,24000
"20441",2017-01-19,15500
"20442",2017-01-19,15250
"20443",2017-01-19,15000
"20444",2017-01-19,30500
"20445",2017-01-19,4500
"20446",2017-01-19,4000
"20447",2017-01-19,3750
"20448",2017-01-19,3250
"20449",2017-01-19,3000
"20450",2017-01-19,2750
"20451",2017-01-19,2500
"20452",2017-01-19,2250
"20453",2017-01-19,2000
"20454",2017-01-19,1750
"20455",2017-01-19,5000
"20456",2017-01-19,21000
"20457",2017-01-19,20750
"20458",2017-01-19,20250
"20459",2017-01-19,20000
"20460",2017-01-19,19250
"20461",2017-01-19,19000
"20462",2017-01-19,12000
"20463",2017-01-19,11000
"20464",2017-01-19,10750
"20465",2017-01-19,10500
"20466",2017-01-19,10250
"20467",2017-01-19,10000
"20468",2017-01-19,24000
"20469",2017-01-19,9250
"20470",2017-01-19,9000
"20471",2017-01-19,8750
"20472",2017-01-19,8500
"20473",2017-01-19,8250
"20474",2017-01-19,8000
"20475",2017-01-19,7750
"20476",2017-01-19,7500
"20477",2017-01-19,7250
"20478",2017-01-19,7000
"20479",2017-01-19,6750
"20480",2017-01-19,6500
"20481",2017-01-19,6250
"20482",2017-01-19,6000
"20483",2017-01-19,5000
"20484",2017-01-19,9500
"20485",2017-01-19,31000
"20486",2017-01-19,30750
"20487",2017-01-19,30500
"20488",2017-01-19,30250
"20489",2017-01-19,30000
"20490",2017-01-19,29750
"20491",2017-01-19,29500
"20492",2017-01-19,29250
"20493",2017-01-19,28750
"20494",2017-01-19,28500
"20495",2017-01-19,28250
"20496",2017-01-19,28000
"20497",2017-01-19,27750
"20498",2017-01-19,27500
"20499",2017-01-19,27250
"20500",2017-01-19,27000
"20501",2017-01-19,26750
"20502",2017-01-19,26500
"20503",2017-01-19,24250
"20504",2017-01-19,24000
"20505",2017-01-19,23750
"20506",2017-01-19,23500
"20507",2017-01-19,23250
"20508",2017-01-19,23000
"20509",2017-01-19,22750
"20510",2017-01-19,22000
"20511",2017-01-19,21750
"20512",2017-01-19,21500
"20513",2017-01-19,21250
"20514",2017-01-19,21000
"20515",2017-01-19,10250
"20516",2017-01-19,10000
"20517",2017-01-19,31250
"20518",2017-01-19,22000
"20519",2017-01-19,21750
"20520",2017-01-19,21500
"20521",2017-01-19,20750
"20522",2017-01-19,20500
"20523",2017-01-19,20250
"20524",2017-01-19,20000
"20525",2017-01-19,19750
"20526",2017-01-19,19500
"20527",2017-01-19,19250
"20528",2017-01-19,19000
"20529",2017-01-19,18750
"20530",2017-01-19,18500
"20531",2017-01-19,18250
"20532",2017-01-19,18000
"20533",2017-01-19,17750
"20534",2017-01-19,17500
"20535",2017-01-19,17000
"20536",2017-01-19,16250
"20537",2017-01-19,16000
"20538",2017-01-19,12000
"20539",2017-01-19,9000
"20540",2017-01-19,8750
"20541",2017-01-19,8500
"20542",2017-01-19,8000
"20543",2017-01-19,22250
"20544",2017-01-19,9250
"20545",2017-01-19,9000
"20546",2017-01-19,8750
"20547",2017-01-19,8500
"20548",2017-01-19,8250
"20549",2017-01-19,8000
"20550",2017-01-19,7750
"20551",2017-01-19,7500
"20552",2017-01-19,7250
"20553",2017-01-19,7000
"20554",2017-01-19,6750
"20555",2017-01-19,6500
"20556",2017-01-19,6250
"20557",2017-01-19,6000
"20558",2017-01-19,5750
"20559",2017-01-19,5500
"20560",2017-01-19,4500
"20561",2017-01-19,4250
"20562",2017-01-19,4000
"20563",2017-01-19,3750
"20564",2017-01-19,3500
"20565",2017-01-19,3250
"20566",2017-01-19,3000
"20567",2017-01-19,9500
"20568",2017-01-19,54750
"20569",2017-01-19,54500
"20570",2017-01-19,54250
"20571",2017-01-19,54000
"20572",2017-01-19,53750
"20573",2017-01-19,53500
"20574",2017-01-19,53250
"20575",2017-01-19,53000
"20576",2017-01-19,52000
"20577",2017-01-19,51000
"20578",2017-01-19,50750
"20579",2017-01-19,50500
"20580",2017-01-19,50000
"20581",2017-01-19,49000
"20582",2017-01-19,48750
"20583",2017-01-19,48500
"20584",2017-01-19,48250
"20585",2017-01-19,48000
"20586",2017-01-19,55000
"20587",2017-01-19,34500
"20588",2017-01-19,34250
"20589",2017-01-19,34000
"20590",2017-01-19,33750
"20591",2017-01-19,33500
"20592",2017-01-19,33250
"20593",2017-01-19,33000
"20594",2017-01-19,32750
"20595",2017-01-19,32000
"20596",2017-01-19,31750
"20597",2017-01-19,31500
"20598",2017-01-19,31250
"20599",2017-01-19,31000
"20600",2017-01-19,30750
"20601",2017-01-19,30500
"20602",2017-01-19,30250
"20603",2017-01-19,30000
"20604",2017-01-19,29750
"20605",2017-01-19,29500
"20606",2017-01-19,29250
"20607",2017-01-19,29000
"20608",2017-01-19,28500
"20609",2017-01-19,28250
"20610",2017-01-19,28000
"20611",2017-01-19,20250
"20612",2017-01-19,20000
"20613",2017-01-19,19750
"20614",2017-01-19,19500
"20615",2017-01-19,19250
"20616",2017-01-19,19000
"20617",2017-01-19,18750
"20618",2017-01-19,18500
"20619",2017-01-19,18250
"20620",2017-01-19,18000
"20621",2017-01-19,17750
"20622",2017-01-19,17500
"20623",2017-01-19,17250
"20624",2017-01-19,17000
"20625",2017-01-19,34750
"20626",2017-01-19,36500
"20627",2017-01-19,36250
"20628",2017-01-19,36000
"20629",2017-01-19,31250
"20630",2017-01-19,31000
"20631",2017-01-19,30750
"20632",2017-01-19,30500
"20633",2017-01-19,30250
"20634",2017-01-19,20000
"20635",2017-01-19,750
"20636",2017-01-19,36750
"20637",2017-01-19,16500
"20638",2017-01-19,16250
"20639",2017-01-19,16000
"20640",2017-01-19,15750
"20641",2017-01-19,15500
"20642",2017-01-19,15250
"20643",2017-01-19,15000
"20644",2017-01-19,14750
"20645",2017-01-19,14500
"20646",2017-01-19,14250
"20647",2017-01-19,13500
"20648",2017-01-19,13250
"20649",2017-01-19,13000
"20650",2017-01-19,12500
"20651",2017-01-19,12250
"20652",2017-01-19,10000
"20653",2017-01-19,9750
"20654",2017-01-19,9500
"20655",2017-01-19,2000
"20656",2017-01-19,16750
"20657",2017-01-19,31750
"20658",2017-01-19,31500
"20659",2017-01-19,31250
"20660",2017-01-19,31000
"20661",2017-01-19,30750
"20662",2017-01-19,30500
"20663",2017-01-19,30250
"20664",2017-01-19,30000
"20665",2017-01-19,29750
"20666",2017-01-19,29250
"20667",2017-01-19,29000
"20668",2017-01-19,28500
"20669",2017-01-19,28250
"20670",2017-01-19,27500
"20671",2017-01-19,26750
"20672",2017-01-19,26500
"20673",2017-01-19,25250
"20674",2017-01-19,25000
"20675",2017-01-19,24750
"20676",2017-01-19,24500
"20677",2017-01-19,24000
"20678",2017-01-19,23750
"20679",2017-01-19,22250
"20680",2017-01-19,22000
"20681",2017-01-19,21250
"20682",2017-01-19,21000
"20683",2017-01-19,16500
"20684",2017-01-19,16250
"20685",2017-01-19,16000
"20686",2017-01-19,15750
"20687",2017-01-19,15500
"20688",2017-01-19,15250
"20689",2017-01-19,15000
"20690",2017-01-19,10750
"20691",2017-01-19,10500
"20692",2017-01-19,10250
"20693",2017-01-19,10000
"20694",2017-01-19,32000
"20695",2017-01-19,15000
"20696",2017-01-19,14750
"20697",2017-01-19,14500
"20698",2017-01-19,14250
"20699",2017-01-19,14000
"20700",2017-01-19,13750
"20701",2017-01-19,13500
"20702",2017-01-19,13250
"20703",2017-01-19,13000
"20704",2017-01-19,12250
"20705",2017-01-19,12000
"20706",2017-01-19,6500
"20707",2017-01-19,6250
"20708",2017-01-19,6000
"20709",2017-01-19,5750
"20710",2017-01-19,15250
"20711",2017-01-19,16000
"20712",2017-01-19,15750
"20713",2017-01-19,15500
"20714",2017-01-19,15250
"20715",2017-01-19,15000
"20716",2017-01-19,11250
"20717",2017-01-19,11000
"20718",2017-01-19,10750
"20719",2017-01-19,10500
"20720",2017-01-19,10250
"20721",2017-01-19,16250
"20722",2017-01-19,42000
"20723",2017-01-19,41750
"20724",2017-01-19,41500
"20725",2017-01-19,41250
"20726",2017-01-19,41000
"20727",2017-01-19,40750
"20728",2017-01-19,40500
"20729",2017-01-19,40250
"20730",2017-01-19,40000
"20731",2017-01-19,39750
"20732",2017-01-19,39500
"20733",2017-01-19,39250
"20734",2017-01-19,39000
"20735",2017-01-19,38750
"20736",2017-01-19,38500
"20737",2017-01-19,38250
"20738",2017-01-19,38000
"20739",2017-01-19,37750
"20740",2017-01-19,37500
"20741",2017-01-19,37250
"20742",2017-01-19,37000
"20743",2017-01-19,36750
"20744",2017-01-19,36000
"20745",2017-01-19,35750
"20746",2017-01-19,35500
"20747",2017-01-19,34750
"20748",2017-01-19,34500
"20749",2017-01-19,32750
"20750",2017-01-19,32500
"20751",2017-01-19,29000
"20752",2017-01-19,28750
"20753",2017-01-19,28500
"20754",2017-01-19,25250
"20755",2017-01-19,25000
"20756",2017-01-19,18500
"20757",2017-01-19,18250
"20758",2017-01-19,18000
"20759",2017-01-19,42250
"20760",2017-01-19,12750
"20761",2017-01-19,12500
"20762",2017-01-19,12000
"20763",2017-01-19,9000
"20764",2017-01-19,8250
"20765",2017-01-19,8000
"20766",2017-01-19,13000
"20767",2017-01-19,15000
"20768",2017-01-19,14750
"20769",2017-01-19,14500
"20770",2017-01-19,14250
"20771",2017-01-19,14000
"20772",2017-01-19,13750
